Date/Time,CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 08/19  23:00:00,2994410.590336334,0.0,359923.9775860451,23648357.00478232,0.0,43981666.836251296,0.0,0.0,3013643.930174572
 08/19  24:00:00,2839252.506443054,0.0,348228.6710392257,23539294.961274322,0.0,43860909.48619648,0.0,0.0,2904619.4341605147
 08/20  01:00:00,2711412.283608735,0.0,337290.7115856793,23445552.188641075,0.0,43756228.75410969,0.0,0.0,2810910.9667497072
 08/20  02:00:00,2591695.16646824,0.0,326649.5187380969,23370351.07141144,0.0,43670386.44403247,0.0,0.0,2735742.520949962
 08/20  03:00:00,2473349.2646091604,0.0,315928.02875998867,23307129.39123908,0.0,43596443.273882,0.0,0.0,2672553.3528440828
 08/20  04:00:00,2345336.847895176,0.0,304372.0351651534,23239830.695326157,0.0,43517588.58437425,0.0,0.0,2605289.9249140043
 08/20  05:00:00,2206415.639076043,0.0,291852.3437937287,23176545.827553105,0.0,43441784.025229774,0.0,0.0,2542043.1767262463
 08/20  06:00:00,2087025.5027542952,0.0,280708.4708822233,23120104.16327557,0.0,43374198.48804073,0.0,0.0,2485633.485404931
 08/20  07:00:00,2018271.3899514978,0.0,273651.8996535899,23089102.825416327,0.0,43336140.57895285,0.0,0.0,2454649.1453726143
 08/20  08:00:00,2000482.1598984236,0.0,270968.17756001285,23071560.680588212,0.0,43315914.71203116,0.0,0.0,2437109.581717688
 08/20  09:00:00,1987206.6789395502,0.0,269032.91540232085,23067822.531542867,0.0,43310241.30082812,0.0,0.0,2433372.980259509
 08/20  10:00:00,1982597.0278562026,0.0,268351.8427653248,23063677.420641284,0.0,43305415.11728954,0.0,0.0,2429226.240705506
 08/20  11:00:00,2027633.9182139044,0.0,271990.2447694151,23080610.660093974,0.0,43325986.758746326,0.0,0.0,2446143.352758499
 08/20  12:00:00,2169468.9439393086,0.0,284472.68010464293,23139119.488742057,0.0,43396978.022729635,0.0,0.0,2504610.0095156347
 08/20  13:00:00,2250623.1607625,0.0,292564.85837880115,23168285.630432405,0.0,43434236.34269414,0.0,0.0,2533752.0814695586
 08/20  14:00:00,2324308.4588687597,0.0,299916.42217367137,23204164.712163962,0.0,43477466.98822057,0.0,0.0,2569608.7227655356
 08/20  15:00:00,2378240.8026023675,0.0,305563.97228966077,23228413.810915984,0.0,43507363.63708858,0.0,0.0,2593841.1823711954
 08/20  16:00:00,2403439.8543998622,0.0,308602.8009491508,23235944.24458328,0.0,43517932.899415374,0.0,0.0,2601363.1148401755
 08/20  17:00:00,2438697.8914256184,0.0,311875.5036727934,23249037.111269016,0.0,43534298.46882475,0.0,0.0,2614444.5046519362
 08/20  18:00:00,2586753.6802295647,0.0,324853.5982074996,23319192.174842186,0.0,43617431.62693263,0.0,0.0,2684557.280460812
 08/20  19:00:00,2681560.2866838393,0.0,333962.0458657509,23357836.02893068,0.0,43665183.92867937,0.0,0.0,2723175.07776012
 08/20  20:00:00,2634630.3670986244,0.0,330595.82844196155,23334385.929960564,0.0,43638367.612285465,0.0,0.0,2699740.2210499113
 08/20  21:00:00,2483150.6614071573,0.0,317346.6779140315,23272566.117247332,0.0,43563298.6490443,0.0,0.0,2637965.7423125897
 08/20  22:00:00,2330912.10797749,0.0,303348.7226492606,23207536.881242797,0.0,43484271.457775,0.0,0.0,2572982.2609067843
 08/20  23:00:00,2233296.9263375187,0.0,293567.4506793008,23161004.636677474,0.0,43427957.94123971,0.0,0.0,2526479.395887553
 08/20  24:00:00,2145241.0388551136,0.0,284675.52593078674,23119908.44877319,0.0,43377969.82858691,0.0,0.0,2485410.8089179834
 08/21  01:00:00,2043377.9902110707,0.0,275364.3435354139,23079683.22073476,0.0,43328433.41815311,0.0,0.0,2445214.972311111
 08/21  02:00:00,1950040.858876783,0.0,266686.6458152161,23036553.097606007,0.0,43276625.59730416,0.0,0.0,2402110.7960000536
 08/21  03:00:00,1889634.0117933266,0.0,252108.96809629817,23055131.259860855,0.0,43280626.08184009,0.0,0.0,2420674.441204855
 08/21  04:00:00,1808720.6737465614,0.0,235957.39898839733,23041019.635906998,0.0,43250362.88877834,0.0,0.0,2406557.563081826
 08/21  05:00:00,1690510.7078341916,0.0,216676.1218046842,23012918.444300562,0.0,43202980.41998818,0.0,0.0,2378459.6523285843
 08/21  06:00:00,1608177.3779284083,0.0,200346.33588646026,22989750.426462725,0.0,43163482.616232134,0.0,0.0,2355284.646270605
 08/21  07:00:00,1570167.3746199263,0.0,196563.7828719717,22944159.21809823,0.0,52410798.99248699,0.0,0.0,2309705.793724544
 08/21  08:00:00,1624009.6169949016,0.0,198556.60449993348,22954102.671985146,0.0,514191286.47915024,0.0,0.0,2319623.4325671582
 08/21  09:00:00,441592389.37042934,164.02478424362482,33820617.13453697,132919826.99490589,21294934.17204609,660173981.3047819,35143619.50912886,0.0,105595984.5512087
 08/21  10:00:00,517241812.5578065,0.0,38083257.859911665,142144778.3039518,0.0,695999690.4254606,0.0,0.0,113754790.23146403
 08/21  11:00:00,577483394.0505363,0.0,40821358.80793334,149790611.05599582,0.0,708792667.1506139,0.0,0.0,120702353.93468745
 08/21  12:00:00,616297646.2268327,0.0,43013405.80685872,154338658.36737397,0.0,722434541.6258774,0.0,0.0,124601673.88792518
 08/21  13:00:00,604543657.5119604,0.0,42684488.75494168,152576282.63495353,0.0,720343248.8415399,0.0,0.0,122877525.61904272
 08/21  14:00:00,592298144.484942,0.0,42541152.819752276,150828615.32708183,0.0,718452245.5984788,0.0,0.0,121215917.72617505
 08/21  15:00:00,648048390.1284002,0.0,46493189.55956306,157113159.9655136,0.0,726293917.0040469,0.0,0.0,126600538.84813157
 08/21  16:00:00,674835376.0140597,0.0,47600091.75958441,159995780.195819,0.0,716182796.2989777,0.0,0.0,129154685.29624085
 08/21  17:00:00,676123339.4186805,0.0,47766225.06920918,159990795.06187883,0.0,723245724.6396219,0.0,0.0,129299835.90778914
 08/21  18:00:00,576555140.9342237,0.0,42900165.14437726,148140626.58435827,0.0,682079418.9314003,0.0,0.0,118858313.57821912
 08/21  19:00:00,495262394.8723433,0.0,38046649.24946287,139116846.91838485,0.0,670597033.3431867,0.0,0.0,110783270.2783476
 08/21  20:00:00,4393437.07362096,0.0,625601.794240438,23993207.804788142,0.0,380661604.5640867,0.0,0.0,3251224.769163888
 08/21  21:00:00,4163789.359505607,0.0,589427.2219219224,23906580.962060347,0.0,60950814.09352163,0.0,0.0,3271869.718748758
 08/21  22:00:00,3955179.2431773953,0.0,567832.3560733584,23878116.142802596,0.0,53998974.24345568,0.0,0.0,3243443.385821276
 08/21  23:00:00,3789579.1893383167,0.0,549983.1792218683,23828488.844621167,0.0,51536587.79574853,0.0,0.0,3193847.5892330543
 08/21  24:00:00,3642272.22172352,0.0,534019.7452337209,23782159.951516163,0.0,46684475.52330701,0.0,0.0,3147546.4290515827
 08/22  01:00:00,3501561.8894093903,0.0,515078.2245777121,23742010.188617602,0.0,44230474.26707824,0.0,0.0,3107416.7875882937
 08/22  02:00:00,3384198.5211611656,0.0,443256.26505166944,23877034.25535969,0.0,44293676.37429429,0.0,0.0,3242352.6512566255
 08/22  03:00:00,3276624.140653636,0.0,394930.2013991793,23903847.352361348,0.0,44272163.40764346,0.0,0.0,3269096.7044191314
 08/22  04:00:00,3132427.053830673,0.0,375170.55630537815,23783826.352683052,0.0,44132382.76287137,0.0,0.0,3149081.285172397
 08/22  05:00:00,3002564.8769659647,0.0,364947.6364620818,23655477.98136397,0.0,43993811.47170899,0.0,0.0,3020763.8274915135
 08/22  06:00:00,2898806.685833724,0.0,355732.02697450935,23554076.75224912,0.0,43883194.63310657,0.0,0.0,2919389.383834937
 08/22  07:00:00,2822596.3544129664,0.0,348527.66665225546,23496080.30977869,0.0,53114683.96794774,0.0,0.0,2861412.3575161058
 08/22  08:00:00,2877897.1069880277,0.0,352529.5236618538,23501028.780360192,0.0,514892185.5066873,0.0,0.0,2866344.1164952037
 08/22  09:00:00,581521111.0956557,347.2435024310206,42825146.46443488,147802683.1886156,13313088.742643036,684061366.8283894,26735723.994571537,0.0,119179605.1405368
 08/22  10:00:00,600964692.3402025,0.0,44391088.53848745,150408586.76323664,0.0,710571329.5633209,0.0,0.0,121118051.24640095
 08/22  11:00:00,629772694.0514877,0.0,45098953.69890499,154350189.6703211,0.0,717629840.655911,0.0,0.0,124238116.58455494
 08/22  12:00:00,659367643.1032536,0.0,46398896.47726217,158303249.26268557,0.0,729784623.1915922,0.0,0.0,127548629.99533606
 08/22  13:00:00,645184597.0023539,0.0,46339551.79690266,156594459.49881238,0.0,728016488.7473596,0.0,0.0,126075293.71525612
 08/22  14:00:00,660928139.5788014,0.0,47727704.410057865,158567439.6757496,0.0,731377621.537452,0.0,0.0,127672508.06807053
 08/22  15:00:00,707454498.6687965,0.0,50120644.68008889,164315721.82033834,0.0,737123933.9793975,0.0,0.0,132789425.6143041
 08/22  16:00:00,724041491.5858053,0.0,50313314.207121834,166316548.48198634,0.0,725216787.0326824,0.0,0.0,134717512.35476923
 08/22  17:00:00,726090560.3877916,0.0,50264841.82122014,166338978.61043605,0.0,732092524.9401901,0.0,0.0,134916466.29985183
 08/22  18:00:00,653720192.7466877,0.0,47789512.96891684,156974977.10139605,0.0,695803117.2729776,0.0,0.0,126979281.36927322
 08/22  19:00:00,547978677.9838388,313.83062747739467,42988588.352907516,144167451.5653078,0.0,680589577.0935545,0.0,0.0,115969897.50476286
 08/22  20:00:00,5217050.00717209,0.0,745575.8925002074,24206461.901787076,0.0,380994832.75934523,0.0,0.0,3478817.4643780147
 08/22  21:00:00,4958142.337457726,0.0,717900.1689336041,24173892.24214607,0.0,61346598.32061905,0.0,0.0,3539138.3964019082
 08/22  22:00:00,4814767.897925202,0.0,680987.2182551557,24247405.655989803,0.0,54481418.61882469,0.0,0.0,3612650.1986479126
 08/22  23:00:00,4675893.4613240715,0.0,655989.3569382385,24257954.484552998,0.0,52072059.61339675,0.0,0.0,3623201.839502101
 08/22  24:00:00,4572313.010419828,0.0,627820.4113804223,24256706.07230719,0.0,47252822.31024474,0.0,0.0,3621945.7959534107
 08/23  01:00:00,4392775.02662786,0.0,612446.0540155267,24179002.93253176,0.0,44764834.84043023,0.0,0.0,3544270.7479941137
 08/23  02:00:00,4143354.911414874,0.0,587965.0407835227,24062392.382048856,0.0,44623743.276715316,0.0,0.0,3427703.170371186
 08/23  03:00:00,3905518.590366229,0.0,564635.3832936741,23959896.199781373,0.0,44497917.436957985,0.0,0.0,3325246.474072392
 08/23  04:00:00,3754315.935831758,0.0,547462.226467326,23885903.58549422,0.0,44406751.665844485,0.0,0.0,3251281.1736499015
 08/23  05:00:00,3700047.850487162,0.0,516771.6974260013,23959053.50443344,0.0,44449211.05574238,0.0,0.0,3324382.8656972745
 08/23  06:00:00,3577062.8056632453,0.0,487053.49654886377,23963540.33766686,0.0,44423979.68809867,0.0,0.0,3328828.6044795187
 08/23  07:00:00,3425409.8330030767,0.0,475334.28052178246,23837073.19527419,0.0,53582483.46731275,0.0,0.0,3202387.6396310967
 08/23  08:00:00,3403596.7169632604,0.0,474281.38140042016,23804252.10342755,0.0,515317160.6874932,0.0,0.0,3169564.163290048
 08/23  09:00:00,552002789.2237724,75.21660436373038,41782849.256434515,142449294.22728288,46911933.41076604,677665680.6590563,40429948.52804096,0.0,116426241.7440935
 08/23  10:00:00,585737353.01799,100.06747076798494,44211119.795753725,146297505.60883728,0.0,706280279.6661879,0.0,0.0,119557457.30075367
 08/23  11:00:00,626700453.8881804,0.0,45860100.552667774,151759699.2896909,0.0,715800497.1290436,0.0,0.0,123906424.19671947
 08/23  12:00:00,644032211.9259484,0.0,46631313.61742589,154265023.02041823,0.0,725978814.0894886,0.0,0.0,125781209.3499684
 08/23  13:00:00,623093968.8313165,0.0,45918584.001502715,151873321.21047667,0.0,722874382.663624,0.0,0.0,123567287.84028901
 08/23  14:00:00,629155414.3479564,0.0,46998699.92765386,152576669.6672211,0.0,724657847.0465195,0.0,0.0,124197436.36811231
 08/23  15:00:00,677070251.6059923,0.0,49628686.70947571,158213877.64373413,0.0,730530131.83218,0.0,0.0,129358990.90206407
 08/23  16:00:00,695312548.5352538,0.0,50082164.63459914,160305180.9476592,0.0,718974269.9258325,0.0,0.0,131437087.34110384
 08/23  17:00:00,692100343.5486566,0.0,49899162.893300936,159750194.55726254,0.0,725138061.9590976,0.0,0.0,131084750.51849717
 08/23  18:00:00,603487333.7391412,0.0,45853854.6319928,149149688.5229176,0.0,686042170.3575753,0.0,0.0,121620947.79633336
 08/23  19:00:00,510919052.15580016,369.68875831419894,40490624.19457582,139137176.42471805,0.0,673061337.7946329,0.0,0.0,112345097.59751116
 08/23  20:00:00,5159483.132807036,0.0,740187.0688705215,24075582.812536087,0.0,380858564.8464646,0.0,0.0,3352988.350793505
 08/23  21:00:00,4930508.9013768295,0.0,714751.6421022924,24092015.15079167,0.0,61261572.70243333,0.0,0.0,3457265.6010100767
 08/23  22:00:00,4792967.86438278,0.0,678853.7518970073,24181222.592330363,0.0,54413102.08880709,0.0,0.0,3546470.4400621615
 08/23  23:00:00,4656065.328645195,0.0,645642.5439760219,24230028.194608018,0.0,52033786.51048955,0.0,0.0,3595269.6156785637
 08/23  24:00:00,4502077.719383687,0.0,623257.6749007623,24211818.635987166,0.0,47203372.13744505,0.0,0.0,3577067.8909524404
 08/24  01:00:00,4344726.176399726,0.0,610151.5764171423,24143531.36570812,0.0,44727068.7960082,0.0,0.0,3508806.414435206
 08/24  02:00:00,4164612.360999402,0.0,591962.1303525787,24058142.393576548,0.0,44623490.37781206,0.0,0.0,3423448.4822088666
 08/24  03:00:00,3980851.697514035,0.0,572427.600586488,23987313.601449188,0.0,44533127.05591861,0.0,0.0,3352651.538225407
 08/24  04:00:00,3805874.0196851077,0.0,553686.3989605152,23902583.91834127,0.0,44429656.17118472,0.0,0.0,3267952.4536238806
 08/24  05:00:00,3720334.53500482,0.0,517670.8502524256,23987185.7049027,0.0,44478242.40903806,0.0,0.0,3352501.6794613968
 08/24  06:00:00,3534675.5772275547,0.0,486479.8888870032,23946675.182534624,0.0,44406540.92530456,0.0,0.0,3311972.600957212
 08/24  07:00:00,3351541.4580523837,0.0,471359.77884442,23807117.821147293,0.0,53548553.5915085,0.0,0.0,3172450.9273047387
 08/24  08:00:00,3344418.464098718,0.0,470276.70067608915,23773348.395163152,0.0,515282252.29850435,0.0,0.0,3138676.4449030566
 08/24  09:00:00,587988004.2016687,119.9838011282444,44437129.71667268,146283067.8620138,42014451.76276984,684153734.7540252,38725168.17006411,0.0,120043593.69991674
 08/24  10:00:00,597169091.1272721,0.0,45057409.99908705,146895368.94698566,0.0,707724433.2076696,0.0,0.0,120760145.85453218
 08/24  11:00:00,625912380.1184498,183.05108050251516,46101030.784973234,150299745.76015642,0.0,714581473.8318145,0.0,0.0,123827667.92417783
 08/24  12:00:00,648548899.4139478,0.0,47485290.55111979,153084685.7221755,0.0,725652453.7249398,0.0,0.0,126245958.34512106
 08/24  13:00:00,645211832.9395092,123.56023698107205,48090595.116041325,152891612.106054,0.0,726064684.6737399,0.0,0.0,125937252.31919785
 08/24  14:00:00,665477863.1226907,0.0,49880840.753546946,155521543.13858533,0.0,730484861.3437768,0.0,0.0,128138513.27454202
 08/24  15:00:00,701881877.0710688,693.2098500101665,51626380.53589809,159914747.0196183,0.0,734228695.0344865,0.0,0.0,132137894.05261594
 08/24  16:00:00,718748445.1807705,399.6981479103564,51795156.99371347,161841284.93189645,0.0,722223366.2691841,0.0,0.0,134072018.15580143
 08/24  17:00:00,722659127.3909773,0.0,51651732.91932701,162216795.13026184,0.0,729357232.5581226,0.0,0.0,134546145.05403125
 08/24  18:00:00,662228619.3925905,187.43667628988777,49383369.981102735,154721829.859399,0.0,695143827.0431665,0.0,0.0,127869068.1401819
 08/24  19:00:00,569148060.1217109,300.818285451397,45039497.20487925,144137984.77994663,0.0,682611019.160165,0.0,0.0,118139789.98597193
 08/24  20:00:00,5238362.706841933,0.0,757164.7787161618,24236522.409538098,0.0,381036482.15331227,0.0,0.0,3518939.3526902907
 08/24  21:00:00,5143572.389516385,0.0,750049.062788059,24264456.255123336,0.0,61469311.22745076,0.0,0.0,3629658.2937660543
 08/24  22:00:00,4914662.545269443,0.0,698195.8537579046,24306915.244383335,0.0,54558136.84272097,0.0,0.0,3672123.888015519
 08/24  23:00:00,4692652.640916462,0.0,669765.0084270864,24247002.65594514,0.0,52074883.43627773,0.0,0.0,3612243.599809065
 08/24  24:00:00,4535027.625939048,0.0,627146.1167490992,24241735.15326431,0.0,47237177.09657053,0.0,0.0,3606976.374372308
 08/25  01:00:00,4422068.1580643505,0.0,616087.1811956028,24179602.698563546,0.0,44769075.73364209,0.0,0.0,3544866.8089144817
 08/25  02:00:00,4276097.189935635,0.0,602079.5722849709,24105658.265783302,0.0,44681123.691951215,0.0,0.0,3470951.2558540707
 08/25  03:00:00,4129212.013247595,0.0,589114.1108040072,24036689.546385713,0.0,44599189.51107265,0.0,0.0,3402008.7828081762
 08/25  04:00:00,4001697.038485869,0.0,557125.3019569089,24082675.223625008,0.0,44613186.37946485,0.0,0.0,3447961.811164567
 08/25  05:00:00,3841518.9631438246,0.0,520590.33111625595,24094065.912970297,0.0,44588042.097969495,0.0,0.0,3459308.3609269774
 08/25  06:00:00,3696335.415747695,0.0,507007.07528241863,23968763.84567289,0.0,44449156.77483825,0.0,0.0,3334029.708925492
 08/25  07:00:00,3608724.037454324,0.0,497146.6995568148,23881453.166804083,0.0,53648675.85787769,0.0,0.0,3246735.072973067
 08/25  08:00:00,3618924.9923037863,0.0,508864.7948220443,23816082.018408224,0.0,515363574.0158954,0.0,0.0,3181383.9547303002
 08/25  09:00:00,580897822.0082172,236.9539417515342,44659258.015897,146299633.7012019,34257535.82965138,684392428.8924378,34477534.24634511,0.0,119309013.7669482
 08/25  10:00:00,591120252.9935871,28.991445746859448,44995453.03447581,146605217.7627724,0.0,707372325.0588452,0.0,0.0,120143147.61289993
 08/25  11:00:00,625111543.2271502,31.047214110413574,45922437.32587518,150263300.7458822,0.0,714366435.3584422,0.0,0.0,123754381.44663872
 08/25  12:00:00,646151766.5359111,458.013917055967,46977882.919456415,152693872.77672455,0.0,724754233.1478256,0.0,0.0,125996060.49138057
 08/25  13:00:00,632946110.9295653,479.25321754757516,47106053.616837,151195848.74816185,0.0,723384379.8166435,0.0,0.0,124633955.80386204
 08/25  14:00:00,632511382.44959,305.7427549556542,47874364.54144196,151307270.94323015,0.0,724264112.9363167,0.0,0.0,124573090.96313253
 08/25  15:00:00,669414376.9967101,497.36659209625884,49821508.59387121,155665422.3220092,0.0,728174498.3948507,0.0,0.0,128526164.05379505
 08/25  16:00:00,686838733.9398336,20.23119346953035,50240315.76301189,157693605.80592567,0.0,716520845.912512,0.0,0.0,130489401.72354952
 08/25  17:00:00,685073892.7757033,0.0,49952278.906335786,157396891.01718402,0.0,722837874.4320539,0.0,0.0,130301656.80589394
 08/25  18:00:00,595104730.8288687,333.2575893115322,45459357.76315637,146933100.81984898,0.0,683431085.7856703,0.0,0.0,120746575.44283554
 08/25  19:00:00,502262235.8015352,496.620467661001,40299832.33125199,137148624.4282266,0.0,670881993.9348178,0.0,0.0,111516282.80139251
 08/25  20:00:00,5100315.500559938,0.0,747214.6810658337,24060813.76180709,0.0,380850823.40793097,0.0,0.0,3343903.7254607845
 08/25  21:00:00,4876082.597032433,0.0,705422.043543671,24106898.38906972,0.0,61267126.34215276,0.0,0.0,3472122.0577362473
 08/25  22:00:00,4681901.388132366,0.0,658781.8462310834,24160327.403867483,0.0,54372134.99467829,0.0,0.0,3525559.5547321266
 08/25  23:00:00,4479210.266524486,0.0,621769.7366156494,24145778.732304357,0.0,51925664.24082551,0.0,0.0,3511031.0597053384
 08/25  24:00:00,4285139.85465778,0.0,604966.6169796078,24077850.169805855,0.0,47051112.61334259,0.0,0.0,3443137.205023876
 08/26  01:00:00,4119484.693787427,0.0,590727.795694811,24020737.931276187,0.0,44584851.58085393,0.0,0.0,3386053.101828169
 08/26  02:00:00,3952131.847936927,0.0,547741.6879823168,24070958.824443303,0.0,44592086.366308555,0.0,0.0,3436229.8679752257
 08/26  03:00:00,3679812.0605944516,0.0,508938.2892487616,23985762.814890902,0.0,44468086.95802261,0.0,0.0,3351040.8431164883
 08/26  04:00:00,3426037.030190252,0.0,486122.5732485662,23801022.648188543,0.0,44260531.07532004,0.0,0.0,3166355.9283545176
 08/26  05:00:00,3220571.8479970265,0.0,465876.70466372283,23674722.553279623,0.0,44113985.111826286,0.0,0.0,3040103.292432709
