Date/Time,CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 01/30  09:00:00,0.0,423494365.41807914,72839332.72901434,4967906.431960639,412471492.9786349,571240776.3363143,864033214.2647147,0.0,0.0
 01/30  10:00:00,0.0,150976807.81162974,58894084.11695172,1284738.930140579,268546882.7843108,575950477.3086896,359654872.3044706,0.0,0.0
 01/30  11:00:00,0.0,91059864.81258959,56868557.20812924,612341.0087037857,225249938.24224046,575661595.5035182,264236159.86766946,0.0,0.0
 01/30  12:00:00,0.0,55747579.92572343,56242996.52163067,365930.6026504389,189568374.9011981,581691404.5759261,207847261.72020328,0.0,0.0
 01/30  13:00:00,0.0,36710336.39255825,56088213.67467839,281223.2264619014,169249924.84127283,581451914.3527852,182918958.40500534,0.0,0.0
 01/30  14:00:00,0.0,22188042.63860086,55962456.066831455,223862.38253490208,161475511.86028948,581268795.9010112,159613572.16799587,0.0,0.0
 01/30  15:00:00,2861979.330882242,14083211.72840664,56201687.9997842,25038722.83155369,159626825.34233072,603927978.3103087,152209961.26396042,0.0,3155503.418800054
 01/30  16:00:00,431293.3950067496,12721634.734812679,55935512.0885391,23718814.371650755,170532082.56731898,588241250.8037646,168323162.38119832,0.0,1831056.996562964
 01/30  17:00:00,3365.7678489141094,23463551.375080973,55874318.752647944,6058395.248558511,191683309.8952931,577421418.5097408,205955633.40925205,0.0,398565.7497218697
 01/30  18:00:00,0.0,46717063.66936073,55868827.82243166,321609.18046304747,236152690.73615673,547229064.20556,281026436.8913706,0.0,0.0
 01/30  19:00:00,0.0,58204102.108511895,55862942.91873142,345811.09196786396,242506798.88968304,549642291.1860387,300775769.47238094,0.0,0.0
 01/30  20:00:00,0.0,662595.1633273885,59451.91443885422,53973.64756527472,45629666.75039594,356156220.5270622,46387823.739350915,0.0,0.0
 01/30  21:00:00,0.0,758443.1139759318,67317.48571658155,103944.8898561849,99192367.60350452,36626068.285112135,91299734.96966389,0.0,0.0
 01/30  22:00:00,0.0,839601.5214784996,73316.39630422536,105800.30842757421,100122755.8531108,29732142.449311525,94990465.00424908,0.0,0.0
 01/30  23:00:00,0.0,927872.6140096642,84296.27805851003,106031.46137687482,97875187.74188429,27348443.51134089,96457816.33943406,0.0,0.0
 01/30  24:00:00,0.0,1164388.9729900514,127642.74737767348,111961.67505398823,93638348.27556802,22607900.248988785,100859650.95170741,0.0,0.0
 01/31  01:00:00,0.0,1247044.7488307182,135621.80481906273,111214.1345175083,90913601.35391802,20220221.793219514,97949543.60322756,0.0,0.0
 01/31  02:00:00,0.0,1279490.5823533933,137612.6979072218,110758.32979311128,90007422.0851203,20221756.88158327,95752817.40423934,0.0,0.0
 01/31  03:00:00,0.0,1341402.761198648,142863.62046215858,111287.25974442948,89355975.16362055,20227536.734089527,94659778.56463595,0.0,0.0
 01/31  04:00:00,0.0,1514271.7571537334,157994.46333310034,120463.05197952829,95722377.81984925,20251843.369195566,100902177.86989632,0.0,0.0
 01/31  05:00:00,0.0,2639946.520553343,280135.6877112826,185211.15974875278,110254945.02451815,20438732.701342974,145866932.12194532,0.0,0.0
 01/31  06:00:00,0.0,4181939.2272988167,437990.7286912976,250376.18971764814,121636824.49159575,20661752.772291884,167357351.92011875,0.0,0.0
 01/31  07:00:00,0.0,5544184.773900589,566647.4440254334,297548.5549873273,126373189.84187655,30134271.990529552,165070967.20809424,0.0,0.0
 01/31  08:00:00,0.0,1379369.41766735,104617.9977033436,135493.00434784108,125478094.15042424,491278738.20471627,78943914.06878768,0.0,0.0
 01/31  09:00:00,0.0,141214177.66818765,59045108.560514405,1542377.1660945024,345186166.71044636,554021022.9019483,558933669.4046694,0.0,0.0
 01/31  10:00:00,0.0,68939022.20194848,56356088.366050035,467016.282586463,230920958.85092413,572594758.9102339,237279987.5226434,0.0,0.0
 01/31  11:00:00,0.0,47079246.76034705,55943224.0158316,309998.91871611774,209392109.54561937,574433920.221233,208875338.29308683,0.0,0.0
 01/31  12:00:00,0.0,32610447.402791005,55863103.67784412,250154.7106867921,191109055.73057854,581195735.8401759,195219016.05469635,0.0,0.0
 01/31  13:00:00,0.0,22571959.225458447,55849020.265874505,220304.6659288492,178987083.08368072,581151802.3834482,185206143.34887314,0.0,0.0
 01/31  14:00:00,14405.333362864392,15192511.740416005,55838587.81685639,19594240.242271688,171432813.9852017,600515305.510773,175565747.780322,0.0,1323497.9680471155
 01/31  15:00:00,2720743.268063093,8840114.867979374,56122323.50537793,24676103.210285593,168628914.25489154,603485994.1946342,169063354.1531687,0.0,2800523.817773885
 01/31  16:00:00,2433158.2159208385,6712823.124638809,56082205.131238416,24519447.916909307,178380065.34525976,589188577.3917224,178695615.07522357,0.0,2638024.632567665
 01/31  17:00:00,65264.7269021239,10058899.67895412,55827701.247999966,23490633.071714826,194566845.5492081,594807038.8282492,200917463.04649875,0.0,1590376.7489503138
 01/31  18:00:00,4246.053149700658,22965508.433389608,55827530.14642279,4155702.528868982,234114353.79478076,551021859.8779571,258470475.36959288,0.0,263724.76911368873
 01/31  19:00:00,0.0,34650260.47277549,55827825.36328298,300675.8335995496,239513466.05001086,549562038.372222,276442211.8258185,0.0,0.0
 01/31  20:00:00,0.0,297631.8600015142,28029.559756048275,44188.4665541002,41393719.058900364,356115012.99136823,40261619.69288984,0.0,0.0
 01/31  21:00:00,0.0,359332.2465879299,32266.703405644257,96525.41747771911,98111119.4995607,36583598.03042273,89726845.6027114,0.0,0.0
 01/31  22:00:00,0.0,424548.6103393811,36340.70239077235,105728.20337515543,107330139.28220084,29695094.650345657,100559820.59681234,0.0,0.0
 01/31  23:00:00,0.0,484171.84206737403,39685.577624685495,112007.96291435977,113479636.583432,27309809.312444553,108405781.18249463,0.0,0.0
 01/31  24:00:00,0.0,539151.5323086113,42528.297116336944,116901.9775423238,118200357.80142395,22527726.101215787,114567582.37725037,0.0,0.0
 02/01  01:00:00,0.0,785205.8626594367,85492.1569683819,130096.07457984185,121905055.5818627,20188974.085431162,127369404.2538764,0.0,0.0
 02/01  02:00:00,0.0,1012573.3554636894,111439.3081975535,137507.72322881263,123486016.00913288,20222332.885309305,131598350.29075986,0.0,0.0
 02/01  03:00:00,0.0,1121579.1657075668,119985.5999269952,138624.71132629743,122525619.85636246,20231996.16513623,129660113.70326677,0.0,0.0
 02/01  04:00:00,0.0,1405161.1010650855,169591.5257641778,158432.99643241492,117650605.08698747,20301410.37607953,141713275.1454436,0.0,0.0
 02/01  05:00:00,0.0,1657841.891503187,197995.21910983394,168965.97282965927,114053223.39335349,20340347.04582243,138745510.32248205,0.0,0.0
 02/01  06:00:00,0.0,2022543.486891885,226986.9962842359,182170.36793172368,114570528.92397122,20382543.218098897,137534311.62131816,0.0,0.0
 02/01  07:00:00,0.0,2590979.7385181105,283683.6500782488,204945.05242472445,117986603.48417571,29758704.69401977,141816598.44639802,0.0,0.0
 02/01  08:00:00,0.0,796220.6269016978,57083.74114432306,118997.3382941661,116505487.7901843,491214708.28210354,84397356.25896466,0.0,0.0
 02/01  09:00:00,0.0,111806392.54996392,58492123.22641742,1351818.3403751524,326789688.03181535,553277478.742132,545232483.3164533,0.0,0.0
 02/01  10:00:00,0.0,48155903.884764105,56338908.479525775,411493.0712933676,210884087.95207518,572522055.8124164,205855855.7761905,0.0,0.0
 02/01  11:00:00,14161.73758305786,20655619.140117213,55872149.898747176,13161341.727318551,183995939.52951872,587214188.9127511,152051349.13737708,0.0,884031.2281502441
 02/01  12:00:00,89941.42723784804,5751243.356921601,55835224.957883716,23446048.719369348,148849914.3045795,604363751.128898,127127451.11579192,0.0,1597461.6404329522
 02/01  13:00:00,112589.4253364186,454526.7683347172,55827334.22035852,23427863.727547996,139193273.6654493,604337675.3995515,122019717.0003989,0.0,1597651.6132833539
 02/01  14:00:00,100266.15071267675,258837.416417546,55818881.62668739,23429814.67331305,143370597.11100912,604331173.7516454,130196177.88417093,0.0,1597358.3983978266
 02/01  15:00:00,133294.9235970871,181918.12784915583,55816448.099278234,23434973.197138894,144761101.22417527,601938988.7753879,135436607.26913714,0.0,1601759.7850478482
 02/01  16:00:00,153320.02336177733,151984.10979517153,55815540.37822323,23445574.348664165,157377471.70720267,587848039.0704621,150441828.81244695,0.0,1599685.0114515324
 02/01  17:00:00,109875.99876233019,1355213.411176509,55815437.27833283,23469275.978539817,176851344.40563554,594773417.7654071,173362213.35775536,0.0,1601686.485538392
 02/01  18:00:00,67106.5989152818,5838191.274211262,55817822.986844726,23509453.967081327,209174124.46103972,570365904.1565912,213050024.49392766,0.0,1601278.594825569
 02/01  19:00:00,58286.987046405164,8006563.569241337,55824121.47093,23524877.071526356,206839745.7929017,572782535.7177958,213412399.54699132,0.0,1616635.5893787895
 02/01  20:00:00,58099.104275183665,138441.87299616783,28815.4028346352,23330144.311889052,14555065.766526982,379401754.6797818,15846612.836767003,0.0,1628835.2309946646
 02/01  21:00:00,28685.883481459943,170519.64662961272,23996.768872259887,23365922.612866923,73410059.80320205,59844725.29127854,67603471.02028215,0.0,1610825.312899791
 02/01  22:00:00,7879.573131074604,196467.91724961234,20239.170740576214,17541845.4073437,83151130.7012485,47115110.322664015,77713452.47260429,0.0,1198689.5439902258
 02/01  23:00:00,0.0,236249.16525982684,23367.803835031613,82157.47521177554,84467673.23513371,27263641.05095231,81088659.50787653,0.0,0.0
 02/01  24:00:00,0.0,271573.7145853167,26737.6945274959,80195.08951801893,81554922.63046795,22475228.61060264,79705047.02207896,0.0,0.0
 02/02  01:00:00,0.0,298509.3043687314,28703.82694424604,79124.12146302446,79917242.45318529,20081213.80229021,78911504.13951497,0.0,0.0
 02/02  02:00:00,0.0,331951.4930716077,30691.485284251234,80578.11741639828,81026180.8298332,20084655.45658359,80512762.17178693,0.0,0.0
 02/02  03:00:00,0.0,363778.3305495465,32508.325758401505,81083.59527686425,81129908.97920476,20086977.774918206,81051974.61226916,0.0,0.0
 02/02  04:00:00,0.0,394198.9071529331,34135.40895598431,80557.22720540434,80135138.27223107,20088078.49004433,80476376.47592185,0.0,0.0
 02/02  05:00:00,0.0,421818.51118801464,35608.30078550176,80150.93444140401,79314847.42839904,20089145.089109845,79934560.50947922,0.0,0.0
 02/02  06:00:00,0.0,449777.6273010338,37122.77225677975,81918.15305097817,80889612.55843922,20092426.779190697,81533075.3836051,0.0,0.0
 02/02  07:00:00,0.0,475731.18275001267,38511.42342863857,82490.04284508982,81178326.98028563,29391077.45779052,81932821.87342732,0.0,0.0
 02/02  08:00:00,0.0,473506.0655911971,38371.722251702464,73526.1574185324,71318688.92000301,491150525.08233535,72788226.04806955,0.0,0.0
 02/02  09:00:00,6109.2412469402025,41046036.06594095,57411942.74701562,16080915.178521313,270822483.76788354,566926395.1008763,488844705.0978662,0.0,1032933.2681737039
 02/02  10:00:00,45287.00324413528,12625322.365024207,56435289.29893063,23612789.89764481,159600703.3732581,595819733.4581728,157251936.17380124,0.0,1596413.1881572306
 02/02  11:00:00,104284.33159875894,1226217.0796706984,55932140.528652616,23460252.005245343,144556533.73674834,597573089.8205832,100586908.40683928,0.0,1596370.9878910086
 02/02  12:00:00,169785.12335730408,179209.722577861,55820422.306464404,23422277.077011976,133668966.60973161,604325176.8351214,95857016.93936272,0.0,1598608.912930263
 02/02  13:00:00,191299.3503669867,129893.47764537839,55816247.16359228,23425546.464384504,129132504.3164765,604324271.0796218,103485721.72533709,0.0,1608329.393841115
 02/02  14:00:00,212305.533177235,102056.16657056638,55823420.36528406,23454061.635052837,129255944.10095099,604359959.4519818,111226711.02021293,0.0,1637312.0708683312
 02/02  15:00:00,301709.5425020179,95935.53875221005,55835798.67681039,23479736.487291247,128785192.72808577,602003102.6430724,116906908.08433641,0.0,1662879.5689260869
 02/02  16:00:00,375819.23165322066,241454.11593596335,55872289.148515955,23514323.95293238,131569435.77251121,587973537.4450231,129013100.26970762,0.0,1686716.2132266816
 02/02  17:00:00,421362.8203110618,341133.778873009,55887883.96107781,23536947.20394087,135450980.7644346,594913535.673553,135385106.1444053,0.0,1702513.4582324212
 02/02  18:00:00,381565.6628319943,408437.28224214114,55898298.01757263,23587079.74568726,169273137.85629982,570524004.9659251,168290906.1382655,0.0,1716214.144742073
 02/02  19:00:00,345067.53261940065,1066204.8971371665,55955761.644642085,23615064.63513988,174464733.03361762,573004363.4551214,184079321.3655773,0.0,1725051.3771017618
 02/02  20:00:00,257866.45789761658,36022.39474004538,49630.07926718112,23420725.16004123,2838418.8881600173,379513150.20436645,3639294.086874742,0.0,1731842.5767726381
 02/02  21:00:00,214284.33952475194,52090.87268576116,43620.54659109841,23423434.499978147,34663545.13073847,59921860.95610862,29463731.59973774,0.0,1705303.1993125556
 02/02  22:00:00,185739.6939048594,71750.89133176336,41399.44704542546,23421008.549498584,45930913.656531945,53015433.741123736,39555010.2740825,0.0,1692271.945521338
 02/02  23:00:00,161922.27043551396,88992.32478338607,39884.91190430391,23407316.170306798,47406591.457111835,50605316.854116604,41805488.97128129,0.0,1676946.206918884
 02/02  24:00:00,137627.03871449025,102209.5467579271,37830.42845563525,23399456.89955175,46245675.2604785,45805583.15456451,41678301.28126915,0.0,1669935.9541186197
 02/03  01:00:00,113069.38517290226,120433.54445294158,35843.31715624322,23396676.250346113,53994838.78955509,43405905.42138529,49156351.181082994,0.0,1659852.7321342097
 02/03  02:00:00,85977.20131000559,151158.59210193605,33908.01059548529,23403521.98854076,74909077.35275275,43410815.853019185,68576605.6326628,0.0,1647296.096221531
 02/03  03:00:00,52500.61196638858,199372.15228393397,33708.38314118947,23400830.560365245,94497129.62751082,43407924.79738938,88281641.85463338,0.0,1625762.048586527
 02/03  04:00:00,16223.297230941072,272154.7819391001,32120.096251397103,23394390.1084694,104832182.907359,43399896.05860374,100359239.38320285,0.0,1608478.6628488684
 02/03  05:00:00,0.0,340952.37494987465,31554.96104348327,108010.33994955303,111090010.57206628,20112951.15487598,108054947.33518471,0.0,0.0
 02/03  06:00:00,0.0,898779.7709218572,103627.37920766514,143809.03625851596,115947684.1474956,20220822.26934912,141088542.80785638,0.0,0.0
 02/03  07:00:00,0.0,2319328.1824604548,287130.839396334,210178.99796103782,119796669.91974173,29767385.828874167,177670781.54451412,0.0,0.0
 02/03  08:00:00,0.0,612834.6044436079,68709.58121868753,120701.26788654641,114592806.03007764,491228038.0517703,95921538.99036783,0.0,0.0
 02/03  09:00:00,0.0,105204049.39353539,58786869.788246214,1333483.3829320432,316129192.56373215,553553890.3465176,558752227.9233608,0.0,0.0
 02/03  10:00:00,0.0,46803397.8798538,57111789.96684951,578920.60046495,199568856.44145307,573462364.8289118,241119713.37442306,0.0,0.0
 02/03  11:00:00,28293.155299086793,23701379.36497065,56730956.27146106,23712412.3459544,179923724.07856545,598624065.9041008,190754057.40300828,0.0,1589619.2934377496
 02/03  12:00:00,71996.94072925195,10396333.47763104,56263063.422153614,23581677.26481031,165692894.80964836,604927218.1386089,143790316.1088327,0.0,1603599.302554625
 02/03  13:00:00,106088.93863054209,2851528.910104959,55944356.83799291,23500419.55807102,155971210.64997798,604527253.8477088,117301752.48974869,0.0,1622110.977179799
 02/03  14:00:00,174091.0078933719,779635.614193962,55909079.37752315,23493383.66150866,142892439.53605065,604484940.4906769,117389067.35680427,0.0,1641975.9902628553
 02/03  15:00:00,285964.91476058704,666304.6194634306,55907997.20502722,23511265.86873498,129371365.83965994,602106830.552733,114802419.55510648,0.0,1675776.1536483099
 02/03  16:00:00,374858.20101606124,732323.9583047158,55917741.17329803,23539610.44359333,128706124.75143626,588044275.9604661,120128870.35939527,0.0,1703639.4824051256
 02/03  17:00:00,431417.82480208133,1326001.6502740348,56012751.987424776,23590134.57636454,136944336.8848929,595091591.0723238,145778534.02699226,0.0,1722805.232279453
 02/03  18:00:00,378273.7304472981,3020595.0531387115,56214700.0774477,23685352.25764665,177671690.0557892,570938679.5377595,205586379.08500224,0.0,1725178.8000639712
 02/03  19:00:00,305006.42329674773,8163347.153645951,56408127.024224214,23775301.62051169,196475582.66876024,573616965.8200754,229917926.3052157,0.0,1743056.95230069
 02/03  20:00:00,267268.4071728263,70286.64978351348,53979.144401680314,23444833.75468418,15943110.574424274,379541607.864144,10703881.606514476,0.0,1743188.1789222856
 02/03  21:00:00,208090.76082804985,97404.25584780904,46332.242911934256,23461768.495758243,73284770.28352278,59962906.64820955,47413748.951886944,0.0,1707425.2864306718
 02/03  22:00:00,170424.96896885493,128323.65737789904,43387.533311476895,23452488.48998259,84021827.19643913,53048901.767873794,60071542.7336538,0.0,1688000.0831244478
 02/03  23:00:00,135683.8730477667,159289.45745525754,40972.5370401847,23448753.56347751,92280861.41779754,50647841.872423194,71611203.57775006,0.0,1676417.2446724537
 02/03  24:00:00,97842.55411125993,199890.02728778368,40480.21980836763,23437363.00709066,99076847.83009681,45846139.05345616,82461478.24090019,0.0,1657984.381710824
 02/04  01:00:00,58689.21893119368,260313.68874030648,41042.25786310747,23422190.807844777,101561872.75386883,43436618.91959082,89517897.1496289,0.0,1639279.2204135433
 02/04  02:00:00,22900.255909511154,310137.5228209725,36249.773418516575,23395082.314394005,103114275.03230917,43404717.94169546,94391648.17175996,0.0,1610058.8736163229
 02/04  03:00:00,3478.2074371611816,356255.2667132102,33982.7960696878,7866328.877875846,105594758.29672125,27873697.527828474,99255577.5682549,0.0,534843.4986594418
