Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 01/07  06:00:00,71554158.75258769,748124.316222487,9265.081285490774,748124.316222487,65766.61991481326,17937931.128842417,71554158.75258769,37977083.60264016,72980906.28544171,0.0,1231905.570567364
 01/07  07:00:00,77714843.40315302,808432.9123703446,0.0,808432.9123703446,68162.62980209407,85789.96930395451,77714843.40315302,20127338.452988975,78967303.85704736,0.0,0.0
 01/07  08:00:00,81244424.8545779,878045.043450111,0.0,878045.043450111,74366.46686989123,90272.32231773032,81244424.8545779,20138024.643070556,82790560.96857631,0.0,0.0
 01/07  09:00:00,81891736.04956509,948387.3225971126,0.0,948387.3225971126,79629.50567999837,91955.94013339299,81891736.04956509,20144971.299696323,83922781.85615501,0.0,0.0
 01/07  10:00:00,82560240.00540149,1020990.8804387474,0.0,1020990.8804387474,84566.47148923876,93597.92402489076,82560240.00540149,20151550.249397058,84887239.45821165,0.0,0.0
 01/07  11:00:00,80493260.91727184,1088987.8683849194,0.0,1088987.8683849194,88972.57752822063,92646.94981625598,80493260.91727184,20155005.381227404,83422846.7586074,0.0,0.0
 01/07  12:00:00,76672811.53937499,1148195.6477034308,0.0,1148195.6477034308,92679.35066970762,89959.58725831525,76672811.53937499,20156024.791810952,80230216.89604549,0.0,0.0
 01/07  13:00:00,73182946.8901556,1188952.593490287,0.0,1188952.593490287,95156.61040779759,87318.95850669881,73182946.8901556,20155861.42279743,77013201.45819996,0.0,0.0
 01/07  14:00:00,72741108.14121673,1190259.0648119266,0.0,1190259.0648119266,95309.68380702604,86958.96926726802,72741108.14121673,20155654.506957226,75886560.8965951,0.0,0.0
 01/07  15:00:00,79970520.23527324,1173610.4817555086,0.0,1173610.4817555086,94366.09072826113,93334.18012731052,79970520.23527324,20161086.124738503,81002966.01893084,0.0,0.0
 01/07  16:00:00,93510318.78569835,1202656.2502029208,0.0,1202656.2502029208,97378.29455313695,106305.9395662816,93510318.78569835,20177070.08800235,92553799.45609707,0.0,0.0
 01/07  17:00:00,102421084.92170078,1461190.9803189465,0.0,1461190.9803189465,141085.41762267082,124375.14018240006,102421084.92170078,20238846.411688004,107732504.3805169,0.0,0.0
 01/07  18:00:00,107675706.21217927,1698371.0246364847,0.0,1698371.0246364847,161921.01349436335,133879.13321303405,107675706.21217927,20269186.000590328,113809100.37510094,0.0,0.0
 01/07  19:00:00,114830409.01611096,2044249.2560557947,0.0,2044249.2560557947,206122.68274241366,150503.164728289,114830409.01611096,20330011.701353636,124845172.87662025,0.0,0.0
 01/07  20:00:00,119521076.26302472,3202170.0594072836,0.0,3202170.0594072836,391171.0771542121,197410.53041306935,119521076.26302472,20561967.46145021,151417194.46571407,0.0,0.0
 01/07  21:00:00,120500454.36898285,4070400.947756172,0.0,4070400.947756172,513315.38085325365,226774.64416185368,120500454.36898285,20713475.878898036,151999863.94727126,0.0,0.0
 01/07  22:00:00,118764071.19282882,4659859.632243326,0.0,4659859.632243326,593575.9517963607,244070.98411882445,118764071.19282882,20811032.78979812,144088189.25738773,0.0,0.0
 01/07  23:00:00,116347634.43460535,5134928.217182239,0.0,5134928.217182239,660370.0655902186,257613.5635293534,116347634.43460535,20891369.483002502,136492152.6313058,0.0,0.0
 01/07  24:00:00,113581168.83215356,5544982.154454703,0.0,5544982.154454703,715408.2624718973,268040.3534268122,113581168.83215356,20956834.46978164,130622908.54803178,0.0,0.0
 01/08  01:00:00,111504755.00542046,6015436.652943814,0.0,6015436.652943814,813949.9554895681,289217.34003038215,111504755.00542046,21076553.14940288,128740705.69980538,0.0,0.0
 01/08  02:00:00,113314671.44559832,6615053.980733969,0.0,6615053.980733969,890160.0101746456,308757.9742532751,113314671.44559832,21172303.838310853,128076002.748364,0.0,0.0
 01/08  03:00:00,118956484.02097446,8547161.49358254,0.0,8547161.49358254,1158272.956402189,377648.3090209813,118956484.02097446,21509307.119306095,141904422.20509017,0.0,0.0
 01/08  04:00:00,125705728.26233964,11730704.243378963,0.0,11730704.243378963,1582364.2348855487,486084.19894447137,125705728.26233964,22041834.28771295,155576152.06758472,0.0,0.0
 01/08  05:00:00,131790657.30970582,15350886.830471598,0.0,15350886.830471598,1953222.381741419,581711.6991065793,131790657.30970582,22508319.93473093,157266104.0163518,0.0,0.0
 01/08  06:00:00,137345907.10121247,18462896.61719196,0.0,18462896.61719196,2202420.915945966,646960.2161688018,137345907.10121247,22822766.985997695,159669454.72636372,0.0,0.0
 01/08  07:00:00,141229882.11491752,21479664.471462812,0.0,21479664.471462812,2460305.815436743,712965.3992609116,141229882.11491752,23146657.068580583,166511052.0380281,0.0,0.0
 01/08  08:00:00,143618157.26540703,24703930.28568957,0.0,24703930.28568957,2785426.712597401,794252.2546559566,143618157.26540703,23553064.82113629,171844811.49961385,0.0,0.0
 01/08  09:00:00,145055497.4335549,25057250.470043898,0.0,25057250.470043898,2824098.1086586686,804723.6737455766,145055497.4335549,23602207.636287175,166740661.57325193,0.0,0.0
 01/08  10:00:00,141120167.89771375,13306288.718566598,0.0,13306288.718566598,1592804.1523149218,500529.2261960256,141120167.89771375,22066719.23239388,130119091.82546765,0.0,0.0
 01/08  11:00:00,133395373.93038984,14194424.54788874,0.0,14194424.54788874,1669594.9000005603,509520.4241305766,133395373.93038984,22152501.178014066,147937273.7426501,0.0,0.0
 01/08  12:00:00,125788178.5052702,12774285.72372037,0.0,12774285.72372037,1547959.6524806973,474141.30252230103,125788178.5052702,21995486.808885925,136429616.39447063,0.0,0.0
 01/08  13:00:00,121388258.13466929,10532373.310004504,0.0,10532373.310004504,1264143.5402321592,403730.6832216438,121388258.13466929,21641260.077336732,122209267.92310573,0.0,0.0
 01/08  14:00:00,123189703.68211985,10157683.31522463,0.0,10157683.31522463,1171193.8713320044,383388.3958728337,123189703.68211985,21527968.12108777,126579494.99611151,0.0,0.0
 01/08  15:00:00,130295046.2029788,10765285.372929092,0.0,10765285.372929092,1227948.7682185147,402986.2726416284,130295046.2029788,21604320.894743074,138094282.90014842,0.0,0.0
 01/08  16:00:00,144079096.0639925,14637539.627156591,0.0,14637539.627156591,1668345.161988908,518360.9874835807,144079096.0639925,22160092.003355414,171998371.36633936,0.0,0.0
 01/08  17:00:00,156845776.74555922,26697514.39505162,0.0,26697514.39505162,3018512.292521522,846855.6628519439,156845776.74555922,23838753.809256397,208829969.79365176,0.0,0.0
 01/08  18:00:00,163290141.28325713,32986913.653980374,0.0,32986913.653980374,3671178.0136543666,1009524.6751094648,163290141.28325713,24654088.54264676,202804090.58415753,0.0,0.0
 01/08  19:00:00,163256589.77704415,37750487.251704745,0.0,37750487.251704745,4168760.809405068,1130969.2287536548,163256589.77704415,25273115.892041653,205135799.54929549,0.0,0.0
 01/08  20:00:00,159721429.69267508,40912610.448945686,0.0,40912610.448945686,4511982.421679422,1210853.191694649,159721429.69267508,25696221.467257,202324268.26366916,0.0,0.0
 01/08  21:00:00,157869331.21055764,43804385.553024635,0.0,43804385.553024635,4771952.496393124,1272410.028569452,157869331.21055764,26017748.37884551,202716553.51631474,0.0,0.0
 01/08  22:00:00,158043879.97031352,48002900.06143701,0.0,48002900.06143701,5191168.771100262,1374485.8346541175,158043879.97031352,26539040.459637314,206833663.81654376,0.0,0.0
 01/08  23:00:00,161802317.68537477,53827329.92982414,0.0,53827329.92982414,5650430.0708606,1488259.7208904931,161802317.68537477,27112075.645634025,215518842.21658447,0.0,0.0
 01/08  24:00:00,164195333.72666848,59123406.5725345,0.0,59123406.5725345,6114196.568869147,1601335.6032783063,164195333.72666848,27688918.026030384,223382743.37626842,0.0,0.0
 01/09  01:00:00,164008213.6989392,63048455.682813495,0.0,63048455.682813495,6517519.92896911,1697228.8475394608,164008213.6989392,28188134.63039151,226933414.1001098,0.0,0.0
 01/09  02:00:00,164789227.44325736,67680458.18983535,0.0,67680458.18983535,6986710.208610652,1799476.1181052837,164789227.44325736,28759572.18059887,231812845.25588828,0.0,0.0
 01/09  03:00:00,165624006.80174977,71825486.80465275,0.0,71825486.80465275,7313122.407803101,1877857.7233796266,165624006.80174977,29164365.98506566,236156549.37996358,0.0,0.0
 01/09  04:00:00,166586616.17259723,75443362.24521974,0.0,75443362.24521974,7579388.431492284,1942007.4939425762,166586616.17259723,29494781.779317793,240479729.11015406,0.0,0.0
 01/09  05:00:00,169683442.80742067,80371186.18824118,0.0,80371186.18824118,7913903.472563481,2024332.4160212427,169683442.80742067,29911621.74246766,248167546.00615612,0.0,0.0
 01/09  06:00:00,172469517.92930365,85153048.04351841,0.0,85153048.04351841,8227667.909193721,2101487.827643974,172469517.92930365,30302541.590720627,255765395.99568024,0.0,0.0
 01/09  07:00:00,172712185.86893407,88916564.58272038,0.0,88916564.58272038,8504353.438356297,2160427.027631199,172712185.86893407,51437823.39910371,259708306.88611734,0.0,0.0
 01/09  08:00:00,166177236.94164944,16137470.018496573,0.0,16137470.018496573,1220014.1582977218,442070.2169356086,166177236.94164944,499334436.08467335,112041205.28597203,0.0,0.0
 01/09  09:00:00,425204221.74568343,410657533.2014044,0.0,410657533.2014044,74973671.88476121,4199100.192190886,425204221.74568343,579240033.7590665,868692313.6381495,0.0,0.0
 01/09  10:00:00,282854543.913733,159360944.61459622,0.0,159360944.61459622,59226304.581011824,1366173.3338525125,282854543.913733,572988914.2547293,394936547.67781883,0.0,0.0
 01/09  11:00:00,247190456.12281334,99298830.0404899,0.0,99298830.0404899,56906337.04646113,685510.6169806592,247190456.12281334,572429447.6020627,296642918.2651161,0.0,0.0
 01/09  12:00:00,219793634.6941598,72415424.12686145,625584.8938303413,72415424.12686145,56431388.56358428,14314128.203653794,219793634.6941598,603987863.812418,262441129.7549867,0.0,1651293.192869714
 01/09  13:00:00,211388468.4658144,63684643.065887064,0.0,63684643.065887064,56217680.99156808,416986.102789022,211388468.4658144,589877014.1395369,259919703.7409093,0.0,0.0
 01/09  14:00:00,202698641.01768672,52761666.10185588,818191.9218707208,52761666.10185588,56233472.24326188,15339010.54902845,202698641.01768672,604814829.83747,238836313.5771084,0.0,1677417.5986325305
 01/09  15:00:00,199066587.83663064,41829794.590571314,6591566.165969108,41829794.590571314,56671611.65198587,24839866.37856472,199066587.83663064,612358915.1030562,222970389.35721242,0.0,4570767.154857593
 01/09  16:00:00,202499470.4860656,36702156.75526811,3958782.9936086633,36702156.75526811,56386725.72275641,23632507.68415162,202499470.4860656,585230939.8287504,228265502.15262756,0.0,3376915.3400787674
 01/09  17:00:00,209355093.355518,37525283.89296075,1554937.2198709769,37525283.89296075,56225355.719570585,22583793.40050085,209355093.355518,602425602.6484728,247718828.042313,0.0,2309718.9496820867
 01/09  18:00:00,239254947.26386282,48081820.30653137,0.0,48081820.30653137,56166172.66601579,410927.10799375,239254947.26386282,554249451.4834496,304450264.01028395,0.0,0.0
 01/09  19:00:00,241986220.58407602,57844727.04044722,0.0,57844727.04044722,56282085.386433065,460598.6277431175,241986220.58407602,556809945.6962905,312906125.627328,0.0,0.0
 01/09  20:00:00,48031525.51561886,1628902.079393533,0.0,1628902.079393533,120459.18074723394,69940.86712092577,48031525.51561886,367736161.95452565,45529888.04883752,0.0,0.0
 01/09  21:00:00,112129983.78217927,1749777.1984447292,0.0,1749777.1984447292,125838.77048908382,129413.24191095725,112129983.78217927,48213024.8635388,91520832.75490536,0.0,0.0
 01/09  22:00:00,127751190.75692804,1882936.0199541978,0.0,1882936.0199541978,131593.1025744061,144771.9628399154,127751190.75692804,29829390.809994034,111500816.15753853,0.0,0.0
 01/09  23:00:00,138526864.63552693,2010008.075217886,0.0,2010008.075217886,136951.4616148987,155680.90532776582,138526864.63552693,27450748.13884817,127375357.18660459,0.0,0.0
 01/09  24:00:00,141644899.46496615,2187809.6674847594,0.0,2187809.6674847594,155765.83236190293,162708.49931430435,141644899.46496615,22686770.158233337,138055158.08822212,0.0,0.0
 01/10  01:00:00,141141295.93911803,2530896.405419035,0.0,2530896.405419035,201135.4264471927,172601.33612698267,141141295.93911803,20347122.616457105,146246351.24281433,0.0,0.0
 01/10  02:00:00,140801126.73687026,3018853.4620943046,0.0,3018853.4620943046,280647.32430783345,190557.09983929934,140801126.73687026,20444590.278030068,157259300.37774283,0.0,0.0
 01/10  03:00:00,140898100.84358394,3801786.023561596,0.0,3801786.023561596,394630.29768760584,217047.6113044187,140898100.84358394,20585063.762874957,164654085.08350793,0.0,0.0
 01/10  04:00:00,143902300.8478092,4428696.200742553,0.0,4428696.200742553,455511.0766178513,234322.07890438117,143902300.8478092,20663219.009405162,164010955.4957669,0.0,0.0
 01/10  05:00:00,145963852.8114582,5561246.121788233,0.0,5561246.121788233,614768.1688022292,275388.83018904866,145963852.8114582,20863542.85287421,174186720.6475165,0.0,0.0
 01/10  06:00:00,146632761.48453176,6921981.848829316,0.0,6921981.848829316,781681.5271750811,317116.239811096,146632761.48453176,21072183.620869108,177568365.13881776,0.0,0.0
 01/10  07:00:00,148816101.4670915,9879821.969582597,0.0,9879821.969582597,1210373.028680348,422059.01303794753,148816101.4670915,42405474.97483451,191947654.57614803,0.0,0.0
 01/10  08:00:00,142901397.02012265,4050132.249447208,0.0,4050132.249447208,372501.2327206787,220117.3774081928,142901397.02012265,498264970.31956893,105495829.82616147,0.0,0.0
 01/10  09:00:00,357176803.65717727,182266877.01657075,0.0,182266877.01657075,61013300.52392867,1844739.333926083,357176803.65717727,562925301.5399691,590060100.853449,0.0,0.0
 01/10  10:00:00,245024048.91913098,107049958.95527771,0.0,107049958.95527771,57672267.720141016,870862.9477545326,245024048.91913098,570939567.0077603,336174372.6573557,0.0,0.0
 01/10  11:00:00,235327344.61262566,87973111.53841354,5472.719573038121,87973111.53841354,57394076.355540626,4333111.500308971,235327344.61262566,576564787.7944705,315737099.8754338,0.0,247979.76103473213
 01/10  12:00:00,229559071.57658055,76668911.03095855,284897.7191991225,76668911.03095855,57224979.37484905,22238889.29231999,229559071.57658055,612706215.7123488,298053824.21425754,0.0,1597519.7718604165
 01/10  13:00:00,226520268.62221855,69877199.97315899,13165.298151027275,69877199.97315899,56985502.55384416,7776628.033061188,226520268.62221855,598004477.6320852,286660183.7237093,0.0,498827.330585506
 01/10  14:00:00,217547303.59114096,58181333.31024753,138801.86438870762,58181333.31024753,56855055.25286251,22059465.617479935,217547303.59114096,612156867.9155222,269284834.4994294,0.0,1544721.9984134913
 01/10  15:00:00,194581067.6400773,35257840.53188032,2651940.7302671256,35257840.53188032,57060523.92260803,22848649.685859386,194581067.6400773,610756610.680973,235164606.82906222,0.0,2396893.2214464233
 01/10  16:00:00,165526148.1762053,14491190.307202078,8453422.345999321,14491190.307202078,57354290.76881499,24952936.414318245,165526148.1762053,587518933.6049755,181940929.1508231,0.0,4599105.771776473
 01/10  17:00:00,142627425.99702805,9144863.175233403,15886278.745087283,9144863.175233403,57786099.16458042,28523893.8784376,142627425.99702805,609926446.5714195,156958249.92211637,0.0,8206076.891061618
 01/10  18:00:00,160742956.33734894,7266519.667242045,4691418.402555593,7266519.667242045,56953081.95584414,23842167.14753871,160742956.33734894,578467600.8128229,156590886.00858623,0.0,3540411.285410113
 01/10  19:00:00,165021391.06489056,6812315.3495163135,2502114.7666636254,6812315.3495163135,56772275.51286664,22977407.769563068,165021391.06489056,579816944.964544,164358742.0288145,0.0,2679040.1721899956
 01/10  20:00:00,18362299.736094326,711012.1493391655,0.0,711012.1493391655,70307.48839674596,32328.679658328037,18362299.736094326,367648398.0747126,15558226.56317056,0.0,0.0
 01/10  21:00:00,62055869.463805795,818919.7857071774,0.0,818919.7857071774,76794.24256395167,73689.88761363133,62055869.463805795,48108256.98131635,39385802.29328543,0.0,0.0
 01/10  22:00:00,77339150.44858946,935264.5442122051,0.0,935264.5442122051,83497.43347169974,88961.35982353167,77339150.44858946,29725484.537874945,54294924.92093549,0.0,0.0
 01/10  23:00:00,88030539.40017545,1046756.4485266004,0.0,1046756.4485266004,89561.56320092166,99877.29686099374,88030539.40017545,27347554.631967418,68071079.34756567,0.0,0.0
 01/10  24:00:00,97580304.20554334,1154745.278414155,0.0,1154745.278414155,95214.15600620028,109670.51033190322,97580304.20554334,22573180.49289523,81343089.26076365,0.0,0.0
 01/11  01:00:00,104611005.18709645,1255971.159586819,0.0,1255971.159586819,100411.98787541708,117084.06811661649,104611005.18709645,20190881.909874965,92446614.70593192,0.0,0.0
